neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,guests_included,extra_people,minimum_nights
45,1,0,2,1.0,0.0,2.0,3,17954.0,3000.0,2,0.0,1
51,7,0,12,2.0,3.0,7.0,3,28026.0,12000.0,6,2500.0,2
33,14,2,2,2.0,1.0,2.0,3,4051.0,3000.0,1,3500.0,1
49,14,2,4,1.0,2.0,2.0,3,12042.0,12000.0,3,564.0,1
47,0,1,6,1.5,1.0,1.0,3,17954.0,0.0,6,1000.0,1
33,1,2,3,1.5,1.0,1.0,3,4051.0,1500.0,2,1500.0,2
29,1,0,4,1.0,1.0,1.0,3,9525.0,3500.0,2,2000.0,2
45,1,0,2,1.0,0.0,1.0,3,14451.0,10000.0,2,0.0,2
18,14,2,2,1.0,1.0,1.0,3,4926.0,0.0,1,1200.0,1
45,1,0,2,1.0,0.0,1.0,3,14451.0,10000.0,2,0.0,2
45,1,0,2,1.0,0.0,1.0,3,14451.0,10000.0,1,0.0,2
41,12,2,3,1.0,1.0,3.0,3,9962.0,0.0,1,0.0,1
51,14,0,7,1.0,1.0,3.0,3,20034.0,10000.0,4,3000.0,3
42,1,0,4,1.0,0.0,2.0,3,4051.0,5500.0,1,1500.0,1
49,1,0,4,1.5,1.0,2.0,3,20034.0,3000.0,4,5000.0,1
33,14,2,2,1.0,1.0,1.0,3,7773.0,3000.0,2,0.0,1
7,12,2,6,1.0,1.0,3.0,3,23538.0,0.0,1,0.0,1
7,12,2,2,1.0,1.0,2.0,3,9962.0,0.0,1,0.0,1
42,1,0,3,1.0,1.0,2.0,3,4817.0,5000.0,2,1500.0,1
20,14,0,6,1.0,2.0,5.0,3,7992.0,9000.0,4,2500.0,2
3,12,2,3,2.0,1.0,3.0,3,7992.0,2500.0,2,1500.0,1
51,1,0,6,1.0,2.0,2.0,3,14998.0,6500.0,3,2000.0,2
3,13,1,4,1.0,1.0,1.0,3,23757.0,0.0,4,2000.0,1
33,1,0,3,1.0,1.0,2.0,3,14013.0,4000.0,2,3000.0,2
42,1,0,3,1.0,1.0,2.0,3,6459.0,5000.0,2,1500.0,1
46,1,0,3,1.0,1.0,3.0,3,5474.0,5000.0,2,1500.0,1
9,14,2,6,1.0,2.0,6.0,3,3832.0,0.0,1,2800.0,2
46,1,0,2,1.0,1.0,2.0,3,7225.0,2980.0,2,2980.0,3
33,14,2,5,1.5,1.0,4.0,3,8758.0,3000.0,2,3000.0,1
47,14,0,8,1.0,2.0,2.0,3,20034.0,12650.0,4,3500.0,1
41,1,0,2,1.0,0.0,2.0,3,5802.0,6000.0,1,0.0,3
41,1,0,3,1.0,0.0,2.0,3,5802.0,6000.0,2,800.0,3
41,1,0,2,1.0,0.0,2.0,3,5802.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5802.0,6000.0,1,0.0,3
41,1,0,3,1.0,0.0,2.0,3,5693.0,6000.0,2,800.0,3
41,1,0,2,1.0,0.0,2.0,3,5802.0,6000.0,1,0.0,3
43,1,0,5,1.0,2.0,2.0,3,7992.0,8000.0,1,3000.0,3
45,1,0,3,1.0,1.0,2.0,3,7992.0,7980.0,2,1900.0,3
47,13,2,2,1.0,1.0,2.0,3,9962.0,5000.0,2,3500.0,1
42,1,2,3,1.0,0.0,2.0,3,4270.0,2960.0,1,1460.0,1
49,1,0,4,1.0,1.0,3.0,3,12042.0,6500.0,3,2500.0,1
43,1,0,2,1.0,1.0,2.0,3,6131.0,5000.0,2,3000.0,1
41,1,0,2,1.0,0.0,2.0,3,5693.0,6000.0,1,0.0,3
41,1,0,3,1.0,0.0,2.0,3,5693.0,6000.0,2,800.0,3
41,1,0,2,1.0,0.0,2.0,3,5693.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5693.0,6000.0,1,0.0,3
29,1,0,4,1.5,0.0,2.0,3,20034.0,11000.0,1,0.0,2
51,14,2,4,1.0,1.0,4.0,3,2956.0,1500.0,2,1800.0,2
3,1,0,2,1.0,1.0,1.0,3,7116.0,6000.0,1,0.0,2
46,1,0,4,1.0,1.0,2.0,3,14013.0,8500.0,2,2000.0,3
51,1,0,5,1.0,2.0,3.0,3,16969.0,6000.0,4,4000.0,2
45,1,0,3,1.0,1.0,2.0,3,9962.0,5600.0,2,3000.0,1
45,1,0,3,1.0,1.0,2.0,3,9962.0,5500.0,2,3000.0,1
3,1,0,2,1.0,1.0,1.0,3,7992.0,6000.0,1,0.0,2
45,1,0,3,1.0,1.0,2.0,3,9962.0,5500.0,2,3000.0,1
46,1,0,5,2.0,2.0,3.0,3,13466.0,6500.0,1,1500.0,2
45,1,0,3,1.0,1.0,2.0,3,9962.0,5500.0,2,3000.0,1
45,1,0,3,1.0,1.0,1.0,3,9962.0,6000.0,2,3000.0,1
33,1,0,4,1.0,1.0,4.0,3,8539.0,9000.0,2,1600.0,3
45,1,0,3,1.0,1.0,2.0,3,9962.0,5500.0,2,3000.0,1
45,1,0,3,1.0,1.0,2.0,3,9962.0,5500.0,2,3000.0,1
45,1,2,9,2.0,2.0,5.0,3,38974.0,10000.0,5,2500.0,1
51,24,2,2,1.0,1.0,2.0,3,3722.0,5000.0,2,0.0,3
43,1,0,6,1.0,2.0,2.0,3,12042.0,7500.0,2,3000.0,2
43,1,0,6,1.0,1.0,2.0,3,14013.0,6000.0,2,3000.0,2
33,1,0,4,1.0,1.0,4.0,3,8539.0,9000.0,2,1600.0,3
45,14,2,2,1.0,1.0,2.0,3,7992.0,3500.0,2,4000.0,2
51,14,2,2,1.0,0.0,0.0,3,6021.0,6000.0,1,0.0,1
51,15,2,2,1.0,1.0,2.0,3,8977.0,6000.0,1,0.0,1
20,1,0,5,1.5,1.0,3.0,3,24961.0,10000.0,4,2000.0,2
33,1,0,6,1.0,1.0,3.0,3,13028.0,5500.0,4,2000.0,1
49,1,0,6,1.0,2.0,7.0,3,23976.0,9500.0,4,1000.0,2
33,1,0,4,1.0,1.0,0.0,3,8539.0,9000.0,2,1600.0,3
49,1,0,4,1.0,1.0,2.0,3,20034.0,3000.0,4,5000.0,1
47,14,0,5,1.5,2.0,5.0,3,12371.0,6000.0,4,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5145.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5145.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5145.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5145.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5145.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5145.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5145.0,6000.0,1,0.0,3
49,14,2,8,1.5,3.0,2.0,3,12261.0,6000.0,2,3300.0,2
49,1,0,8,1.5,3.0,2.0,3,14998.0,3000.0,4,3000.0,2
41,1,0,2,1.0,0.0,2.0,3,5583.0,6000.0,1,0.0,3
33,1,0,4,1.0,1.0,4.0,3,8539.0,9000.0,2,1600.0,3
29,1,0,7,1.0,2.0,6.0,3,10948.0,8000.0,3,2000.0,1
47,13,2,2,1.0,1.0,2.0,3,9962.0,5000.0,2,3500.0,1
43,1,0,7,1.5,2.0,4.0,3,29997.0,11880.0,6,2500.0,1
20,1,0,2,1.0,1.0,1.0,3,8977.0,5000.0,2,0.0,3
18,1,0,4,1.0,0.0,1.0,3,12042.0,8000.0,2,1500.0,1
51,1,2,2,1.0,1.0,1.0,3,7554.0,3500.0,2,0.0,2
46,1,0,2,1.0,1.0,2.0,3,5802.0,3500.0,2,0.0,1
33,1,0,4,1.0,1.0,4.0,3,8539.0,9000.0,2,1600.0,3
43,1,0,7,1.0,1.0,4.0,3,17954.0,6000.0,5,2000.0,1
41,1,0,5,1.0,0.0,5.0,3,2956.0,1800.0,2,2600.0,2
41,1,0,5,1.0,0.0,5.0,3,2956.0,1800.0,2,2600.0,2
41,1,0,2,1.0,0.0,2.0,3,5583.0,6000.0,1,0.0,3
33,1,0,4,1.0,1.0,0.0,3,7992.0,9000.0,2,1600.0,3
29,15,0,5,1.0,1.0,2.0,3,20034.0,5000.0,2,3000.0,3
19,1,0,6,1.0,2.0,4.0,3,20034.0,4000.0,3,1500.0,2
3,1,0,2,1.0,1.0,1.0,3,7992.0,6000.0,1,0.0,2
47,13,2,2,1.0,1.0,2.0,3,9962.0,5000.0,2,3500.0,1
47,13,2,2,1.0,1.0,2.0,3,9962.0,5000.0,2,3500.0,1
47,13,2,2,1.0,1.0,2.0,3,9962.0,5000.0,2,3500.0,1
47,13,2,2,1.0,1.0,2.0,3,9962.0,5000.0,2,3500.0,1
47,13,2,5,1.0,2.0,2.0,3,20034.0,5000.0,5,3500.0,1
51,14,0,6,1.5,3.0,6.0,3,9087.0,8800.0,3,1500.0,2
45,1,0,4,1.5,1.0,2.0,3,12042.0,5000.0,2,3000.0,1
3,1,0,4,1.0,2.0,2.0,3,22005.0,8000.0,1,0.0,2
3,1,0,5,1.0,2.0,2.0,3,22005.0,8000.0,1,0.0,2
51,24,2,3,1.0,1.0,2.0,3,4051.0,5000.0,3,1999.0,3
7,1,2,3,1.0,1.0,1.0,3,2846.0,980.0,1,2400.0,1
41,14,0,6,1.0,2.0,4.0,3,13137.0,7663.0,3,2737.0,2
51,24,2,3,1.5,1.0,2.0,3,5036.0,5000.0,2,1999.0,2
44,1,0,6,1.0,1.0,2.0,3,14232.0,7663.0,2,2190.0,2
43,1,0,5,1.0,1.0,3.0,3,12042.0,5000.0,5,1800.0,1
29,1,0,3,1.0,0.0,1.0,3,29997.0,10000.0,2,3000.0,2
45,1,0,3,1.0,1.0,1.0,3,4051.0,3300.0,1,0.0,2
19,15,0,6,1.0,0.0,2.0,3,14013.0,9500.0,4,2500.0,1
51,1,0,8,1.0,2.0,2.0,3,32843.0,7444.0,4,876.0,2
7,13,0,5,1.0,1.0,5.0,3,9962.0,4850.0,2,5000.0,1
7,13,0,3,1.0,1.0,5.0,3,9962.0,4850.0,2,6000.0,1
45,7,0,3,1.5,0.0,3.0,3,24961.0,6000.0,3,0.0,2
45,1,0,5,1.5,1.0,5.0,3,17954.0,7000.0,3,3000.0,1
43,1,0,6,1.0,1.0,3.0,3,14013.0,5000.0,5,1800.0,1
29,1,0,7,1.0,2.0,6.0,3,11824.0,8000.0,3,2000.0,1
29,1,0,7,1.0,2.0,6.0,3,12809.0,8000.0,3,2000.0,1
41,1,0,2,1.0,0.0,2.0,3,5583.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5583.0,6000.0,1,0.0,3
51,1,0,6,1.0,1.0,4.0,3,21895.0,7444.0,4,876.0,2
29,1,0,4,1.0,1.0,2.0,3,14998.0,6600.0,2,1000.0,2
29,1,0,6,1.0,1.0,2.0,3,7007.0,6600.0,2,1000.0,2
44,1,2,1,1.0,1.0,1.0,3,3503.0,3000.0,1,0.0,3
41,1,0,3,1.0,0.0,2.0,3,5583.0,6000.0,2,800.0,3
41,1,0,3,1.0,0.0,2.0,3,5583.0,6000.0,2,800.0,3
41,1,0,3,1.0,0.0,2.0,3,5583.0,6000.0,2,800.0,3
41,1,0,2,1.0,0.0,2.0,3,5583.0,6000.0,1,0.0,3
51,1,0,7,1.0,1.0,5.0,3,8758.0,6900.0,2,1000.0,1
49,3,1,5,1.0,1.0,2.0,3,8977.0,8000.0,1,0.0,1
41,1,0,2,1.0,0.0,2.0,3,5583.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5145.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5583.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5583.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5145.0,6000.0,1,0.0,3
47,1,0,8,1.5,2.0,3.0,3,20034.0,9000.0,4,1500.0,2
41,1,0,2,1.0,0.0,2.0,3,5145.0,6000.0,1,0.0,3
47,1,0,10,1.5,3.0,3.0,3,25946.0,12000.0,4,1700.0,2
49,1,0,7,1.0,2.0,3.0,3,21895.0,9853.0,4,5474.0,2
41,1,0,2,1.0,0.0,2.0,3,5145.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5145.0,6000.0,1,0.0,3
45,1,0,2,1.0,1.0,1.0,3,13028.0,5500.0,2,0.0,2
51,1,0,3,1.0,1.0,2.0,3,9853.0,6000.0,1,0.0,1
6,14,2,2,1.0,1.0,2.0,3,4817.0,2000.0,1,3000.0,2
3,14,0,3,1.0,1.0,2.0,3,8977.0,5000.0,2,1500.0,1
49,1,0,2,1.5,1.0,2.0,3,4926.0,2500.0,2,1500.0,1
51,1,0,6,1.0,1.0,6.0,3,27369.0,6897.0,4,876.0,2
49,1,0,3,1.0,0.0,2.0,3,4926.0,2500.0,2,1500.0,1
43,1,0,4,1.0,1.0,4.0,3,12042.0,5000.0,3,1800.0,1
43,1,0,7,1.0,1.0,5.0,3,4270.0,5000.0,2,3000.0,1
45,1,0,7,1.0,1.0,6.0,3,14998.0,7000.0,4,3000.0,2
4,20,0,4,1.0,1.0,2.0,3,7225.0,2000.0,4,1000.0,1
45,1,0,5,1.0,1.0,2.0,3,15984.0,5500.0,4,1000.0,2
5,0,1,6,1.0,1.0,4.0,3,38536.0,0.0,2,2200.0,1
45,1,0,4,1.0,1.0,2.0,3,14998.0,5500.0,4,0.0,2
19,14,0,6,1.0,3.0,5.0,3,7007.0,9500.0,4,2000.0,1
5,0,1,6,1.0,1.0,4.0,3,38536.0,0.0,2,2200.0,1
5,0,1,5,1.0,1.0,2.0,3,38536.0,0.0,2,2200.0,1
49,12,2,2,1.0,1.0,1.0,3,9853.0,0.0,1,0.0,1
49,12,2,2,1.0,1.0,1.0,3,9196.0,0.0,1,0.0,1
49,12,2,3,1.0,1.0,2.0,3,12261.0,0.0,1,0.0,1
49,12,2,3,1.0,1.0,2.0,3,13466.0,0.0,1,0.0,1
5,0,1,5,1.0,1.0,2.0,3,38536.0,0.0,2,2200.0,1
44,19,2,2,2.0,1.0,1.0,3,7007.0,0.0,1,2000.0,1
49,12,2,4,1.0,1.0,2.0,3,15217.0,0.0,1,0.0,1
49,12,2,2,1.0,1.0,1.0,3,9196.0,0.0,1,0.0,1
49,14,0,6,1.5,1.0,1.0,3,14998.0,11550.0,4,2000.0,1
45,7,2,4,1.0,1.0,3.0,3,14998.0,6000.0,3,2000.0,1
3,14,2,3,1.0,1.0,2.0,3,7992.0,5000.0,2,1000.0,1
45,1,0,4,1.0,1.0,3.0,3,14013.0,5500.0,4,0.0,2
33,1,0,2,1.0,0.0,1.0,3,8977.0,5900.0,1,0.0,2
20,0,0,2,1.0,1.0,1.0,3,5036.0,5000.0,1,1000.0,1
47,13,2,2,1.0,1.0,2.0,3,8101.0,0.0,1,0.0,1
49,14,2,7,1.0,1.0,4.0,3,21020.0,0.0,1,0.0,1
3,1,0,4,2.0,2.0,2.0,3,22005.0,8000.0,4,0.0,3
49,1,0,9,2.0,3.0,4.0,3,19925.0,14500.0,1,0.0,2
19,19,2,2,2.0,1.0,2.0,3,3503.0,1000.0,1,1000.0,1
45,1,0,3,1.0,1.0,2.0,3,7007.0,3000.0,1,1500.0,2
45,23,2,2,1.0,1.0,2.0,3,5145.0,4800.0,1,0.0,3
29,1,2,5,1.0,1.0,3.0,3,29778.0,12000.0,2,5000.0,1
51,7,0,4,1.0,1.0,2.0,3,7992.0,5500.0,3,2000.0,2
45,1,0,2,1.0,1.0,1.0,3,13028.0,5500.0,2,0.0,2
25,14,2,2,1.0,1.0,2.0,3,2956.0,2000.0,1,2500.0,2
45,1,0,3,1.0,1.0,2.0,3,9962.0,5500.0,2,3000.0,1
45,1,0,3,1.0,1.0,2.0,3,9962.0,5500.0,2,3000.0,1
46,14,2,1,1.0,1.0,1.0,3,4270.0,2000.0,1,2500.0,2
38,14,0,6,1.0,2.0,6.0,3,22990.0,0.0,4,5500.0,1
27,14,2,4,1.0,1.0,4.0,3,3503.0,2000.0,1,2500.0,2
46,14,2,3,1.0,2.0,2.0,3,10948.0,1800.0,1,0.0,3
49,14,2,6,1.0,1.0,4.0,3,17954.0,0.0,1,3000.0,1
45,1,0,2,1.0,0.0,2.0,3,17954.0,3000.0,2,0.0,1
42,1,0,4,1.0,0.0,2.0,3,4051.0,5000.0,1,2000.0,1
29,1,0,3,0.5,1.0,1.0,3,7554.0,5800.0,1,3000.0,1
3,19,1,1,1.5,1.0,1.0,3,3832.0,0.0,1,3800.0,2
44,14,0,8,1.5,3.0,5.0,3,20034.0,8000.0,4,3000.0,2
45,1,0,4,1.0,2.0,2.0,3,22005.0,9000.0,3,3800.0,1
47,1,0,4,1.0,1.0,2.0,3,14779.0,6000.0,2,3000.0,1
51,7,0,4,1.0,2.0,4.0,3,14998.0,7000.0,1,1500.0,1
45,1,0,5,1.5,2.0,3.0,3,25837.0,10000.0,3,5000.0,3
45,1,0,4,1.5,2.0,2.0,3,13794.0,9000.0,3,5000.0,3
45,1,0,4,1.0,1.0,2.0,3,14013.0,5500.0,1,0.0,2
51,1,0,2,1.0,0.0,2.0,3,7007.0,5000.0,2,1000.0,1
43,1,0,4,1.0,1.0,2.0,3,9962.0,9500.0,2,2000.0,2
33,1,0,2,1.0,0.0,1.0,3,8977.0,5900.0,1,0.0,2
45,14,0,7,1.0,3.0,1.0,3,13028.0,5000.0,2,5000.0,1
41,1,0,4,1.0,0.0,3.0,3,9525.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5474.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5474.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5474.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5474.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5474.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5474.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5474.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5474.0,6000.0,1,0.0,3
41,1,0,2,1.0,0.0,2.0,3,5474.0,6000.0,1,0.0,3
45,14,0,4,1.5,2.0,2.0,3,8758.0,6500.0,1,0.0,3
41,14,2,2,1.0,1.0,2.0,3,5474.0,0.0,1,5000.0,1
19,12,0,8,1.0,3.0,4.0,3,12042.0,2000.0,4,1000.0,1
34,14,2,2,1.0,1.0,2.0,3,7007.0,3000.0,2,0.0,1
49,1,0,2,1.0,1.0,1.0,3,8758.0,1000.0,2,2000.0,1
46,1,0,2,1.0,1.0,2.0,3,6788.0,3500.0,2,1800.0,1
29,1,0,2,1.0,0.0,1.0,3,4926.0,5500.0,1,1500.0,1
8,14,2,3,1.5,1.0,3.0,3,6021.0,0.0,2,2500.0,2
41,1,0,6,2.0,1.0,2.0,3,37003.0,5000.0,3,1500.0,2
41,1,0,3,1.0,1.0,1.0,3,22005.0,4000.0,1,1500.0,2
42,1,0,3,1.0,1.0,2.0,3,7992.0,4000.0,1,0.0,3
34,14,2,2,1.0,1.0,2.0,3,7007.0,3000.0,2,0.0,1
4,15,0,4,1.5,1.0,4.0,3,17516.0,6500.0,2,3000.0,1
34,14,2,2,1.0,1.0,0.0,3,9962.0,3000.0,2,0.0,1
45,1,0,4,1.0,0.0,3.0,3,17954.0,3000.0,2,2000.0,1
33,1,0,3,1.0,1.0,3.0,3,8977.0,5000.0,2,2500.0,1
44,1,0,1,1.0,1.0,1.0,3,14013.0,0.0,1,0.0,1
41,1,0,3,1.0,1.0,1.0,3,22005.0,4000.0,1,1500.0,2
41,1,0,6,2.0,1.0,2.0,3,37003.0,5000.0,3,1500.0,2
41,1,0,3,1.0,1.0,1.0,3,22005.0,4000.0,1,1500.0,2
41,1,0,3,1.0,1.0,1.0,3,22005.0,4000.0,1,1500.0,2
41,1,0,3,1.0,1.0,1.0,3,22005.0,4000.0,1,1500.0,2
41,1,0,3,1.0,1.0,1.0,3,22005.0,4000.0,1,1500.0,2
41,1,0,3,1.0,1.0,1.0,3,22005.0,4000.0,1,1500.0,2
41,1,0,4,1.0,1.0,4.0,3,22005.0,5000.0,2,1500.0,2
41,1,0,6,2.0,1.0,2.0,3,37003.0,5000.0,3,1500.0,2
41,1,0,4,1.0,1.0,2.0,3,22005.0,4000.0,2,1500.0,2
33,1,0,2,1.0,1.0,2.0,3,7992.0,6000.0,2,0.0,3
45,1,0,4,1.0,1.0,2.0,3,14013.0,5500.0,1,0.0,2
47,1,0,4,1.5,1.0,4.0,3,10948.0,7000.0,4,0.0,2
41,1,0,3,1.0,0.0,2.0,3,9525.0,6000.0,2,3000.0,3
8,1,0,5,1.0,2.0,3.0,3,12042.0,6000.0,4,2000.0,2
41,1,0,2,1.0,0.0,2.0,3,5474.0,6000.0,1,0.0,3
29,1,0,5,1.0,1.0,2.0,3,21895.0,7335.0,1,0.0,2
29,1,0,5,1.0,1.0,2.0,3,21895.0,7335.0,1,0.0,2
12,14,2,6,1.0,1.0,6.0,3,5036.0,3000.0,1,5000.0,1
42,14,2,1,1.0,1.0,1.0,3,3503.0,3500.0,1,4500.0,3
43,1,0,5,1.0,2.0,1.0,3,4926.0,8211.0,4,2190.0,2
47,1,0,4,1.5,1.0,4.0,3,13247.0,7000.0,4,2000.0,1
49,1,0,12,1.5,3.0,0.0,3,26822.0,10000.0,6,2000.0,2
45,1,0,4,1.0,1.0,2.0,3,17954.0,8000.0,2,1500.0,2
49,20,0,4,1.0,1.0,2.0,3,15765.0,6000.0,1,0.0,1
20,14,2,3,1.5,1.0,3.0,3,2956.0,6000.0,2,2500.0,2
20,14,2,2,1.0,1.0,2.0,3,5583.0,6000.0,1,1500.0,2
43,1,0,2,1.0,1.0,1.0,3,12042.0,4000.0,1,0.0,3
46,1,0,3,1.5,1.0,1.0,3,6459.0,6000.0,2,2000.0,1
46,1,0,3,1.5,1.0,1.0,3,7882.0,6000.0,2,2000.0,1
45,7,0,4,1.0,1.0,1.0,3,2737.0,5474.0,2,1642.0,2
51,14,0,6,1.0,3.0,4.0,3,10838.0,10000.0,1,4000.0,2
51,24,0,10,1.0,3.0,6.0,3,20034.0,12500.0,2,1250.0,2
44,1,0,4,1.0,1.0,2.0,3,20034.0,6600.0,2,1500.0,1
45,24,0,8,2.0,3.0,2.0,3,24961.0,10000.0,4,2500.0,1
43,1,0,2,1.0,1.0,2.0,3,9853.0,6600.0,2,0.0,2
18,1,0,2,1.0,1.0,1.0,3,4051.0,4000.0,1,2000.0,2
51,12,2,4,2.0,0.0,2.0,3,6459.0,4000.0,3,1500.0,1
45,1,0,4,1.0,1.0,4.0,3,12042.0,5000.0,2,2500.0,1
51,1,0,4,1.0,1.0,2.0,3,7992.0,4000.0,2,2000.0,1
45,1,0,3,1.0,2.0,2.0,3,12042.0,5000.0,2,2500.0,1
18,1,0,2,1.0,1.0,1.0,3,2956.0,4000.0,1,2000.0,2
51,12,2,3,2.0,0.0,1.0,3,6021.0,3000.0,2,1500.0,1
51,12,2,1,2.0,0.0,1.0,3,3503.0,3000.0,2,0.0,1
51,12,2,3,2.0,0.0,2.0,3,6021.0,3000.0,2,1500.0,1
51,12,2,3,2.0,0.0,2.0,3,6021.0,3000.0,2,1500.0,1
51,12,2,1,2.0,0.0,1.0,3,5036.0,3000.0,2,0.0,1
51,12,2,2,2.0,0.0,1.0,3,5474.0,3000.0,2,0.0,1
18,1,0,6,1.0,1.0,2.0,3,9853.0,5000.0,2,1500.0,2
46,1,0,7,1.0,1.0,3.0,3,7992.0,5500.0,1,0.0,2
46,1,0,7,1.0,1.0,4.0,3,7992.0,5500.0,1,0.0,2
49,3,1,2,1.0,0.0,1.0,3,10948.0,1500.0,1,0.0,2
45,1,0,3,1.0,1.0,3.0,3,14998.0,4000.0,4,0.0,1
3,14,0,4,1.0,1.0,2.0,3,8977.0,5000.0,2,2000.0,1
49,3,1,2,1.0,1.0,1.0,3,10948.0,1500.0,1,0.0,2
51,1,0,3,1.0,1.0,3.0,3,19706.0,6897.0,2,0.0,2
49,1,0,6,1.0,2.0,4.0,3,34047.0,3000.0,6,5000.0,1
41,1,0,2,1.0,1.0,1.0,3,22005.0,4000.0,1,1500.0,2
3,1,0,6,1.0,2.0,6.0,3,24961.0,8000.0,1,0.0,2
3,3,2,5,1.5,2.0,4.0,3,17845.0,4000.0,4,2500.0,1
49,1,0,4,1.0,1.0,2.0,3,24961.0,3000.0,4,5000.0,1
29,12,1,1,1.0,1.0,1.0,3,3503.0,0.0,1,0.0,1
8,1,0,4,1.0,2.0,4.0,3,7992.0,5500.0,2,2000.0,1
42,1,2,2,1.0,1.0,1.0,3,7554.0,3000.0,1,3000.0,3
36,14,0,10,1.0,2.0,0.0,3,32405.0,8000.0,5,4320.0,3
51,1,0,2,1.0,1.0,1.0,3,18830.0,6000.0,1,3000.0,1
51,1,0,2,1.0,1.0,1.0,3,18830.0,6000.0,1,3000.0,1
51,1,0,2,1.0,1.0,1.0,3,18830.0,6000.0,1,3000.0,1
47,1,2,4,1.0,1.0,2.0,3,8977.0,5000.0,1,1500.0,1
47,1,2,3,1.5,1.0,3.0,3,8758.0,5000.0,1,1500.0,1
47,1,2,4,1.0,1.0,2.0,3,8758.0,5000.0,1,1500.0,1
51,1,0,2,1.0,1.0,1.0,3,17845.0,6000.0,1,3000.0,1
47,1,2,2,1.0,1.0,2.0,3,8758.0,5000.0,1,1500.0,1
47,1,2,4,1.0,1.0,2.0,3,8977.0,5000.0,1,1500.0,1
51,1,0,2,1.0,1.0,1.0,3,18830.0,6000.0,1,3000.0,1
47,1,2,3,1.0,1.0,2.0,3,8758.0,5000.0,1,1500.0,1
51,1,0,2,1.0,1.0,1.0,3,18830.0,6000.0,1,3000.0,1
51,1,0,2,1.0,1.0,1.0,3,17845.0,6000.0,1,3000.0,1
47,1,2,4,1.0,1.0,2.0,3,8758.0,5000.0,1,1500.0,1
47,1,2,3,1.0,1.0,2.0,3,8758.0,5000.0,1,1500.0,1
47,1,2,4,1.0,1.0,2.0,3,8758.0,5000.0,1,1500.0,1
47,1,2,3,1.0,1.0,3.0,3,8758.0,5000.0,1,1500.0,1
47,1,2,2,1.0,1.0,1.0,3,4051.0,3500.0,2,0.0,2
51,1,0,3,1.0,1.0,1.0,3,7007.0,5000.0,2,0.0,1
51,1,0,3,1.0,1.0,2.0,3,7225.0,5000.0,2,0.0,1
43,1,0,4,1.0,1.0,4.0,3,14013.0,5500.0,4,0.0,2
18,14,2,2,1.5,1.0,1.0,3,3503.0,3000.0,1,2100.0,3
42,14,2,2,1.0,1.0,2.0,3,7444.0,4500.0,2,3000.0,2
43,1,0,2,1.0,1.0,2.0,3,9853.0,6600.0,2,0.0,2
43,1,0,5,1.0,1.0,4.0,3,11824.0,9500.0,3,2000.0,2
44,12,1,5,1.0,1.0,8.0,3,2956.0,0.0,1,3200.0,1
28,14,2,3,1.0,1.0,2.0,3,8977.0,3500.0,2,2000.0,2
40,19,2,12,2.0,1.0,6.0,3,20034.0,3000.0,4,4500.0,1
20,1,0,5,1.0,2.0,5.0,3,13137.0,7000.0,4,2000.0,2
7,12,1,1,2.0,1.0,1.0,3,2846.0,0.0,1,0.0,1
7,12,1,1,2.0,1.0,1.0,3,2846.0,0.0,1,0.0,1
7,12,1,3,2.0,1.0,3.0,3,8977.0,0.0,1,0.0,1
7,12,1,4,2.0,1.0,4.0,3,12042.0,0.0,1,0.0,1
7,12,1,1,2.0,1.0,1.0,3,2846.0,0.0,1,0.0,1
7,12,1,2,2.0,1.0,2.0,3,6021.0,0.0,1,0.0,1
45,1,0,2,1.0,1.0,1.0,3,12042.0,5500.0,2,0.0,1
